token_id,Title/Name,Pantheon,Frame,License_URL,image_filename,animation_filename,background_hex,title_en,description_en,title_zh-Hans,description_zh-Hans,edition_size,token_range,Series,Character,Character_Variant,Colorway,name_final,slug,alt_text_en,alt_text_zh-Hans,attributes_json,image_mime,image_bytes,animation_mime,animation_bytes,collection_path,deity_or_collection,collection_item,Tier,token_name,Masters,Previews,Renders,Thumbnails,Poster Image,image_cid,cid_Previews,cid_Renders,cid_Thumbnails,cid_Poster_Image,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,contract_factory,Contract address,price_native,currency,chain,license,external_url,standard,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,unlockable_notes,operator_filter,operator_policy_note,category_id,subcategory_id,taxonomy_tags,schema_version,Symbol
,,,,Add,,,FFFFFF,,,,,,,,,,,,,Artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenSea,,,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,,,,Add,,,FFFFFF,,,,,,,,,,,,,Artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenSea,,,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,,,,Add,,,FFFFFF,,,,,,,,,,,,,Artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenSea,,,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,,,,Add,,,FFFFFF,,,,,,,,,,,,,Artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenSea,,,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,,,,Add,,,FFFFFF,,,,,,,,,,,,,Artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenSea,,,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,,,,Add,,,FFFFFF,,,,,,,,,,,,,Artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenSea,,,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,,,,Add,,,FFFFFF,,,,,,,,,,,,,Artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenSea,,,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
