token_id,Title/Name,Pantheon,Frame,License_URL,image_filename,animation_filename,background_hex,title_en,description_en,title_zh-Hans,description_zh-Hans,edition_size,token_range,Series,Character,Character_Variant,Colorway,name_final,slug,alt_text_en,alt_text_zh-Hans,attributes_json,image_mime,image_bytes,animation_mime,animation_bytes,collection_path,deity_or_collection,collection_item,Tier,token_name,Masters,Previews,Renders,Thumbnails,Poster Image,image_cid,cid_Previews,cid_Renders,cid_Thumbnails,cid_Poster_Image,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,contract_factory,price_native,currency,chain,license,external_url,standard,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,unlockable_notes,operator_filter,operator_policy_note,category_id,subcategory_id,taxonomy_tags,schema_version,Symbol
,Mictlantecuhtli,Aztec,,,,,,,,,,,,Aztec,Mictlantecuhtli,,,Mictlantecuhtli,mictlantecuhtli,Round canvas portrait of Mictlantecuhtli,圆形画布肖像：Mictlantecuhtli,"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""Mictlantecuhtli""}]",,,,,04_COLLECTIONS/Aztec/Mictlantecuhtli,Mictlantecuhtli,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Quetzalcóatl,Aztec,,,,,,,,,,,,Aztec,Quetzalcóatl,,,Quetzalcóatl,quetzalco-atl,Round canvas portrait of Quetzalcóatl,圆形画布肖像：Quetzalcóatl,"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""Quetzalcóatl""}]",,,,,04_COLLECTIONS/Aztec/Quetzalcóatl,Quetzalcóatl,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Tezcatlipoca,Aztec,,,,,,,,,,,,Aztec,Tezcatlipoca,,,Tezcatlipoca,tezcatlipoca,Round canvas portrait of Tezcatlipoca,圆形画布肖像：Tezcatlipoca,"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""Tezcatlipoca""}]",,,,,04_COLLECTIONS/Aztec/Tezcatlipoca,Tezcatlipoca,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Tláloc (Blue),Aztec,,,,,,,,,,,,Aztec,Tláloc (Blue),,,Tláloc (Blue),tla-loc-blue,Round canvas portrait of Tláloc (Blue),圆形画布肖像：Tláloc (Blue),"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""Tláloc (Blue)""}]",,,,,04_COLLECTIONS/Aztec/Tláloc (Blue),Tláloc (Blue),,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,tonatiuh,Aztec,,,,,,,,,,,,Aztec,tonatiuh,,,tonatiuh,tonatiuh,Round canvas portrait of tonatiuh,圆形画布肖像：tonatiuh,"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""tonatiuh""}]",,,,,04_COLLECTIONS/Aztec/tonatiuh,tonatiuh,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Xōchiquetzal,Aztec,,,,,,,,,,,,Aztec,Xōchiquetzal,,,Xōchiquetzal,xo-chiquetzal,Round canvas portrait of Xōchiquetzal,圆形画布肖像：Xōchiquetzal,"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""Xōchiquetzal""}]",,,,,04_COLLECTIONS/Aztec/Xōchiquetzal,Xōchiquetzal,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Xolotl,Aztec,,,,,,,,,,,,Aztec,Xolotl,,,Xolotl,xolotl,Round canvas portrait of Xolotl,圆形画布肖像：Xolotl,"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""Xolotl""}]",,,,,04_COLLECTIONS/Aztec/Xolotl,Xolotl,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Coatlicue,Aztec,,,,,,,,,,,,Aztec,Coatlicue,,,Coatlicue,coatlicue,Round canvas portrait of Coatlicue,圆形画布肖像：Coatlicue,"[{""trait_type"":""Series"",""value"":""Aztec""},{""trait_type"":""Character"",""value"":""Coatlicue""}]",,,,,04_COLLECTIONS/Aztec/Coatlicue,Coatlicue,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Shangdi,Chinese,,,,,,,,,,,,Chinese,Shangdi,,,Shangdi,shangdi,Round canvas portrait of Shangdi,圆形画布肖像：Shangdi,"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Shangdi""}]",,,,,04_COLLECTIONS/Chinese/Shangdi,Shangdi,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Guanyin (Kuan Yin or Quan Yin),Chinese,,,,,,,,,,,,Chinese,Guanyin (Kuan Yin or Quan Yin),,,Guanyin (Kuan Yin or Quan Yin),guanyin-kuan-yin-or-quan-yin,Round canvas portrait of Guanyin (Kuan Yin or Quan Yin),圆形画布肖像：Guanyin (Kuan Yin or Quan Yin),"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Guanyin (Kuan Yin or Quan Yin)""}]",,,,,04_COLLECTIONS/Chinese/Guanyin (Kuan Yin or Quan Yin),Guanyin (Kuan Yin or Quan Yin),,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
